ml,fold,groundtruth,predicted,TP,FP,dif,fileName
4_faster_rcnn,fold_9,13,14,9,5,1,20230512_145159_jpg.rf.a9f2125d1fdfa80946c0b272e36cb621.jpg
4_faster_rcnn,fold_9,2,2,2,0,0,20230512_151541_jpg.rf.1a96f83831f9956a1c5cd8cb7987ee61.jpg
4_faster_rcnn,fold_9,1,0,0,0,-1,20230512_151118_jpg.rf.2bf6dd63d6a65371da02c372efde8ba3.jpg
4_faster_rcnn,fold_9,2,1,1,0,-1,IMG_3862_JPG.rf.a37466cc240bba5feaeef8019ddd0e55.jpg
4_faster_rcnn,fold_9,4,3,2,1,-1,IMG_3843_JPG.rf.3b04ef87c1af95cd756b57595eb39e72.jpg
4_faster_rcnn,fold_9,16,15,7,8,-1,IMG_20230512_145144_jpg.rf.4c14218fadac19f6b4d5270f23587de8.jpg
4_faster_rcnn,fold_9,2,2,2,0,0,20230512_151759_jpg.rf.04ce83457ca436da1fc767b75f695b6b.jpg
4_faster_rcnn,fold_9,1,2,1,1,1,IMG_20230512_145257_jpg.rf.453736b6f9bd9250f595d3afd851de1f.jpg
4_faster_rcnn,fold_9,2,2,2,0,0,230512_150129_jpg.rf.10e62e193f0a96333642eeae2d068d57.jpg
4_faster_rcnn,fold_9,1,2,1,1,1,IMG_3932_JPG.rf.42e9d2a10f9734e5a4bc91d0d9eb642c.jpg
4_faster_rcnn,fold_9,63,26,20,6,-37,0512_150200_jpg.rf.8539b7a73e953ce0ea7f67784fcb2b58.jpg
4_faster_rcnn,fold_9,6,5,5,0,-1,IMG_20230512_145254_217_jpg.rf.4e2eb97449efdb3bab4662c35a288482.jpg
4_faster_rcnn,fold_9,4,4,3,1,0,20230512_150253_jpg.rf.a852fcb9c971bcf0f4b4b6c07b3a1e7e.jpg
4_faster_rcnn,fold_9,15,9,9,0,-6,IMG_20230512_151900_jpg.rf.fad29398cd9611cef06c98d97c2dc00c.jpg
4_faster_rcnn,fold_9,1,2,0,2,1,IMG_3840_JPG.rf.263bceb78886d3833883706e095d5293.jpg
4_faster_rcnn,fold_9,5,6,4,2,1,IMG_20230512_150955_jpg.rf.2011788cab5844089b8e6b7902ac846b.jpg
4_faster_rcnn,fold_9,2,2,2,0,0,20230512_151440_jpg.rf.386c9f0ed80e964393660a1d9c01d9ed.jpg
4_faster_rcnn,fold_9,4,4,4,0,0,20230512_152247_jpg.rf.bdbffc243ed1383af5410f7bac53699a.jpg
4_faster_rcnn,fold_9,19,13,13,0,-6,20230512_152211_jpg.rf.c54aefeead1c1b68600e1ae65c10b527.jpg
4_faster_rcnn,fold_9,4,2,2,0,-2,20230512_152232_jpg.rf.01102a74dddfc813f9188dc90bff647f.jpg
4_faster_rcnn,fold_9,3,3,2,1,0,IMG_20230512_151701_jpg.rf.0d3314dfd579b4e13828bb386bfee49b.jpg
4_faster_rcnn,fold_9,10,9,9,0,-1,IMG_20230512_152339_jpg.rf.4d50232667e59a45a8f02b1dc00c36ea.jpg
4_faster_rcnn,fold_9,5,6,5,1,1,IMG_20230512_153347_022_jpg.rf.eca10caf5bcd60d00f0f197496dabd1c.jpg
4_faster_rcnn,fold_9,12,13,12,1,1,IMG_20230512_152353_jpg.rf.74eba0461c089d0aea3691aee4afbac9.jpg
4_faster_rcnn,fold_9,2,1,1,0,-1,20230512_150825_jpg.rf.04725a59554eac4f344acef56d3fb6fe.jpg
4_faster_rcnn,fold_9,5,5,5,0,0,20230512_151056_jpg.rf.3214ae92a59425896458690934fb5d39.jpg
4_faster_rcnn,fold_9,1,2,1,1,1,230512_150046_jpg.rf.a453bfc60f25c0a831415acaf760061b.jpg
4_faster_rcnn,fold_9,6,6,6,0,0,IMG_20230512_145419_jpg.rf.605cea1a83f727c0d545999a0d6e6e84.jpg
4_faster_rcnn,fold_9,24,21,16,5,-3,0512_150049_jpg.rf.4c2d31120db48096f79c8d147d016509.jpg
4_faster_rcnn,fold_9,1,2,0,2,1,0052_jpg.rf.11b9f0f1317ccd80a627cd52e3e7c819.jpg
4_faster_rcnn,fold_9,4,3,0,3,-1,230512_150113_jpg.rf.491cf8e16672678e5500d8eb3e1bc404.jpg
4_faster_rcnn,fold_9,11,10,6,4,-1,20230512_145204_jpg.rf.c52942b0bcdcd04cafca718031f2ab26.jpg
4_faster_rcnn,fold_9,2,2,2,0,0,IMG_20230512_150931_jpg.rf.2ce16e755fe6e9b894d7d449fafbd463.jpg
4_faster_rcnn,fold_9,1,1,1,0,0,20230512_145348_jpg.rf.a9486de8293f423be4b7c903a6adf9d6.jpg
4_faster_rcnn,fold_9,1,1,1,0,0,20230512_151644_jpg.rf.3bb96898f1cf4f86f3720f45fe4a4ce1.jpg
4_faster_rcnn,fold_9,3,3,3,0,0,IMG_4093_JPG.rf.ebedb6000fb84b714cc74fef511c31aa.jpg
4_faster_rcnn,fold_9,4,1,1,0,-3,20230512_145002_jpg.rf.97109db1b99cc660d69da24c9747f303.jpg
4_faster_rcnn,fold_9,2,2,2,0,0,20230512_151640_jpg.rf.f22b10e3e5f15d07706b85eb0b969f91.jpg
4_faster_rcnn,fold_9,2,2,2,0,0,20230512_151631_jpg.rf.4e69595c48be79bb26b1487f3e19266e.jpg
4_faster_rcnn,fold_9,6,6,4,2,0,20230512_153330_jpg.rf.462ae2c6301c8971d155ebb9a3378c36.jpg
4_faster_rcnn,fold_9,8,8,6,2,0,IMG_4189_JPG.rf.ef51bea3fc4ec3eb14a9abaa4902f277.jpg
4_faster_rcnn,fold_9,21,22,20,2,1,20230512_150126_jpg.rf.fa9718948fbb766a50fee0608d280d14.jpg
4_faster_rcnn,fold_9,37,35,34,1,-2,IMG_20230512_153238_678_jpg.rf.9b33a9187212479d779bf15d553e8efc.jpg
4_faster_rcnn,fold_9,2,3,1,2,1,IMG_4219_JPG.rf.81654d924a576c094f3f57b813e83fa9.jpg
4_faster_rcnn,fold_9,6,6,5,1,0,IMG_20230512_153107_jpg.rf.1ec84b2b739232a85f9ad467ee8a214f.jpg
4_faster_rcnn,fold_10,14,15,9,6,1,IMG_20230512_150109_804_jpg.rf.e638755720658c18627b68883d0270d6.jpg
4_faster_rcnn,fold_10,13,14,11,3,1,IMG_4205_JPG.rf.e6945a0f8c8342f636251e46e904f729.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,IMG_20230512_145046_815_jpg.rf.bccba2de087b0c29681bdd4ff7c199f1.jpg
4_faster_rcnn,fold_10,12,14,12,2,2,20230512_153030_jpg.rf.447a01796d662b57a717346a6885bdc7.jpg
4_faster_rcnn,fold_10,29,15,13,2,-14,20230512_153308_jpg.rf.1f2393c128a7608a2a6b40892e5c576d.jpg
4_faster_rcnn,fold_10,21,14,12,2,-7,20230512_150151_jpg.rf.73a61752872f6ef725371184031d1666.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,20230512_151711_jpg.rf.10c1db788e52a7dfc81744f4936a3ef0.jpg
4_faster_rcnn,fold_10,5,5,5,0,0,20230512_152341_jpg.rf.67a7bff5a653064d0fbb2dfa8b1f90ce.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,20230512_150750_jpg.rf.e86dd1819063fd640c2ba43c41a741f8.jpg
4_faster_rcnn,fold_10,10,11,9,2,1,IMG_20230512_145121_jpg.rf.690688dd9055bfc063e326aa4fef07f4.jpg
4_faster_rcnn,fold_10,3,7,3,4,4,20230512_152340_jpg.rf.cfcfb6148dee3cdf12d6d85f1d247895.jpg
4_faster_rcnn,fold_10,5,5,5,0,0,20230512_152235_jpg.rf.08f40afdb24635f6dcfbb88615a2f9f7.jpg
4_faster_rcnn,fold_10,9,8,8,0,-1,20230512_152302_jpg.rf.6925e24fe61ef38107dc845cce1a2d60.jpg
4_faster_rcnn,fold_10,1,2,1,1,1,IMG_20230512_151207_jpg.rf.ae49ac5f1949da487c30a4f4ba31817b.jpg
4_faster_rcnn,fold_10,16,15,8,7,-1,20230512_150011_jpg.rf.1da3e5f3e295949ab4854def4bdbd922.jpg
4_faster_rcnn,fold_10,3,1,1,0,-2,IMG_20230512_145025_jpg.rf.c0282883e0ec5ffed07135f0bda0ecfa.jpg
4_faster_rcnn,fold_10,4,6,4,2,2,20230512_151843_jpg.rf.b93560c5fdb00199587ea962c11d4103.jpg
4_faster_rcnn,fold_10,4,3,1,2,-1,20230512_145326_jpg.rf.e57a46b969b04ee9d16c309181d71fe7.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,20230512_153428_jpg.rf.ebef48003f439c4f546df0dab6aff50b.jpg
4_faster_rcnn,fold_10,23,16,14,2,-7,IMG_20230512_150120_jpg.rf.4b23fdc5feb46ad8a31de385747c52bc.jpg
4_faster_rcnn,fold_10,4,3,3,0,-1,IMG_3990_JPG.rf.7d3c75f1558f8f5fc9ac7eb6789e10dc.jpg
4_faster_rcnn,fold_10,8,8,7,1,0,20230512_150819_jpg.rf.d1513f98969bc1b7ac4e870d3cdb41e6.jpg
4_faster_rcnn,fold_10,12,9,7,2,-3,20230512_151038_jpg.rf.6caba5860602aa931872edf19ec2b6c5.jpg
4_faster_rcnn,fold_10,1,1,0,1,0,IMG_20230512_145146_354_jpg.rf.6de83b52b9e3abba9866d24be95f4c4d.jpg
4_faster_rcnn,fold_10,7,5,5,0,-2,IMG_4190_JPG.rf.7081f39db6690560b3a2bdd4cbc00d86.jpg
4_faster_rcnn,fold_10,3,3,3,0,0,IMG_20230512_145252_021_jpg.rf.1779d92134a07ec7f57f4438113bb031.jpg
4_faster_rcnn,fold_10,12,10,10,0,-2,230512_150135_jpg.rf.cc24c1ff5e0e940d16df6a7b71d2eabd.jpg
4_faster_rcnn,fold_10,5,5,3,2,0,IMG_20230512_151042_jpg.rf.15dee8949138ef80373228e81079c023.jpg
4_faster_rcnn,fold_10,6,6,4,2,0,IMG_20230512_151950_jpg.rf.c8c0371384e1a2262fdd3d8a53e11fa3.jpg
4_faster_rcnn,fold_10,1,2,1,1,1,IMG_20230512_151703_jpg.rf.28a7fdeaae4d54d7cf2de4be9ed4df40.jpg
4_faster_rcnn,fold_10,11,11,9,2,0,20230512_150147_jpg.rf.55aa66e580136cb844b6c51dff5d3fed.jpg
4_faster_rcnn,fold_10,37,20,13,7,-17,20230512_150235_jpg.rf.4361e97cfeccf708272ffe4ece69dbfd.jpg
4_faster_rcnn,fold_10,2,2,1,1,0,IMG_20230512_144940_500_jpg.rf.75e33e87c9ad9b74dd1e4b3091ba269f.jpg
4_faster_rcnn,fold_10,5,5,5,0,0,20230512_145410_jpg.rf.56000063a0c914b346f9cd7261abac1e.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,IMG_4033_JPG.rf.d1e341639e4e7d193425664e20325a4c.jpg
4_faster_rcnn,fold_10,14,13,9,4,-1,IMG_20230512_150125_134_jpg.rf.88679af4628e0ef4675fe385a333d31c.jpg
4_faster_rcnn,fold_10,13,13,13,0,0,20230512_151904_jpg.rf.7f72f44e41b8a58e5db1391fa2b35a42.jpg
4_faster_rcnn,fold_10,2,2,2,0,0,20230512_151841-0-_jpg.rf.601490af90bd9514d0d590298e1f0255.jpg
4_faster_rcnn,fold_10,5,2,2,0,-3,20230512_145357_jpg.rf.90422bd2b26f6dd0bd566293b4b30bb5.jpg
4_faster_rcnn,fold_10,9,7,7,0,-2,IMG_20230512_151951_jpg.rf.31e79520ea845227f969872a61796113.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,20230512_151646_jpg.rf.6320d2328bf6de098fff781bcffac0cb.jpg
4_faster_rcnn,fold_10,20,15,15,0,-5,IMG_3903_JPG.rf.7c248f88ef915e14444c5c43dc048c82.jpg
4_faster_rcnn,fold_10,3,2,2,0,-1,IMG_20230512_151830_jpg.rf.c0f3338eb7af1f0e178971c38c7dec04.jpg
4_faster_rcnn,fold_10,9,6,6,0,-3,IMG_20230512_144958_jpg.rf.0a6117e6c2ebbfabe543484d7a8056db.jpg
4_faster_rcnn,fold_10,4,4,4,0,0,IMG_4095_JPG.rf.58645f8fad94bdb38886e47695cfd8cd.jpg
4_faster_rcnn,fold_10,4,4,4,0,0,20230512_152345_jpg.rf.2717f971fd14976a3492abb509e947cb.jpg
4_faster_rcnn,fold_10,2,2,2,0,0,IMG_3920_JPG.rf.24878eeb02230840f60014978ff530d7.jpg
4_faster_rcnn,fold_10,9,7,5,2,-2,IMG_20230512_150046_jpg.rf.6e840be1f4fa3a56d132b04b6e288480.jpg
4_faster_rcnn,fold_10,9,9,6,3,0,IMG_20230512_145258_jpg.rf.a062df356e44019699d3c53596d3540e.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,IMG_20230512_161348_jpg.rf.aea1bf3794b2d077c45245810c001a1c.jpg
4_faster_rcnn,fold_10,8,10,8,2,2,230512_150139_jpg.rf.2d8a8d2ed426f1cb21935b033da8b2f6.jpg
4_faster_rcnn,fold_10,14,11,11,0,-3,IMG_20230512_151610_001_jpg.rf.88fda6a270dac232937c53d6188fa5a9.jpg
4_faster_rcnn,fold_10,1,1,0,1,0,230512_145108_jpg.rf.cf20720f57cffcf1f9fa31cecfe67fbf.jpg
4_faster_rcnn,fold_10,1,0,0,0,-1,IMG_3857_JPG.rf.c98e2825881d870a7242c7271763f36b.jpg
4_faster_rcnn,fold_10,4,1,1,0,-3,20230512_151024_jpg.rf.a0cfadc35d426648ee3656824927c11e.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,0036_jpg.rf.6d90090548975dc2e489ef2ff1546863.jpg
4_faster_rcnn,fold_10,2,1,1,0,-1,20230512_152306_jpg.rf.a7141e38fe1a72a82a763e55d71fd0b5.jpg
4_faster_rcnn,fold_10,15,10,9,1,-5,20230512_150018_jpg.rf.3bc690cd3af7d48b107dc3a68930fc2f.jpg
4_faster_rcnn,fold_10,7,5,4,1,-2,IMG_20230512_151112_jpg.rf.6600a13c525e7d830908b03b8a0d3526.jpg
4_faster_rcnn,fold_10,14,14,14,0,0,0057_jpg.rf.850f7a1e0cc045be1a9326878338232a.jpg
4_faster_rcnn,fold_10,7,7,7,0,0,0051_jpg.rf.e81d23e22a72795f3bbc83a62bd65cae.jpg
4_faster_rcnn,fold_10,4,4,4,0,0,0006_jpg.rf.ea818ccdacee9dd00131e372a19cf0d0.jpg
4_faster_rcnn,fold_10,22,15,12,3,-7,20230512_150013_jpg.rf.88f9a3a7e9a79d06352d99a9a40fcfb5.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,IMG_20230512_151605_jpg.rf.cd36cb9aab7833e1d827ed72719f9742.jpg
4_faster_rcnn,fold_10,7,3,3,0,-4,20230512_150940_jpg.rf.a642f28b441714d9d9e22de0ad22f124.jpg
4_faster_rcnn,fold_10,24,20,15,5,-4,0512_150306_jpg.rf.b16cedf3571182816f46e3a952d5c39a.jpg
4_faster_rcnn,fold_10,3,6,3,3,3,20230512_152308_jpg.rf.f4dc38f04cbc5fd664dec02e3ed16103.jpg
4_faster_rcnn,fold_10,2,2,2,0,0,IMG_20230512_151812_jpg.rf.86425b9d53f765e1b77d6eba211405fe.jpg
4_faster_rcnn,fold_10,12,11,10,1,-1,20230512_152316_jpg.rf.dd8d1d54a326eb9ed9a63bc5520eadad.jpg
4_faster_rcnn,fold_10,2,2,2,0,0,20230512_152213_jpg.rf.1125dc3c4a87888cb65b2d513aa9df85.jpg
4_faster_rcnn,fold_10,17,10,10,0,-7,IMG_20230512_150147_169_jpg.rf.df6bd6535b4bdd11e20a358e10a11c09.jpg
4_faster_rcnn,fold_10,10,9,9,0,-1,IMG_4100_JPG.rf.f55f9f2afb5f41daaa63474d6df30725.jpg
4_faster_rcnn,fold_10,23,22,21,1,-1,IMG_20230512_153004_jpg.rf.19c27a824e3c2f07149751bcaaa47c7f.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,20230512_151648_jpg.rf.f5ddd2e522a504da5dc723bdc2dec390.jpg
4_faster_rcnn,fold_10,2,3,1,2,1,0005_jpg.rf.79044c26eeb52526a25a3f38e1aa840d.jpg
4_faster_rcnn,fold_10,4,2,0,2,-2,IMG_20230512_145001_113_jpg.rf.5ea2af9825ef6b6ebe2436d89dbe79ca.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,IMG_4183_JPG.rf.1c0ab4bee811c122c1ef5f9131477050.jpg
4_faster_rcnn,fold_10,2,1,1,0,-1,20230512_151124_jpg.rf.250cebbf32ee5a6ab788e62fd50ecf2c.jpg
4_faster_rcnn,fold_10,3,2,2,0,-1,IMG_4022_JPG.rf.e15de99fae6d1e74eb63284f3616a75f.jpg
4_faster_rcnn,fold_10,7,7,7,0,0,20230512_152319_jpg.rf.abeccdd8fbdc8f18e24c3acdf6c07d48.jpg
4_faster_rcnn,fold_10,25,19,18,1,-6,IMG_3911_JPG.rf.1bb0ec60809450d49cc43c3d8a1265de.jpg
4_faster_rcnn,fold_10,6,11,6,5,5,20230512_151418_jpg.rf.90e438577c310e46b8a21f2ae0b85242.jpg
4_faster_rcnn,fold_10,9,7,7,0,-2,20230512_153311_jpg.rf.3ecbca1f6ffb06d59119f6627139da8a.jpg
4_faster_rcnn,fold_10,5,6,4,2,1,20230512_150206_jpg.rf.8ae1878e1b65e9920f1a99af4f941d9c.jpg
4_faster_rcnn,fold_10,3,4,4,0,1,IMG_4389_JPG.rf.d64ad350bc28019aa4851039e73dfdfa.jpg
4_faster_rcnn,fold_10,10,5,2,3,-5,0512_150317_jpg.rf.a70fbe5816d46c9fa83979febbeb753f.jpg
4_faster_rcnn,fold_10,7,7,7,0,0,20230512_145440_jpg.rf.faac237167337f22dcbfb3879916747e.jpg
4_faster_rcnn,fold_10,14,14,9,5,0,20230512_150138_jpg.rf.baad1e97bbf234f37489ac66f024a808.jpg
4_faster_rcnn,fold_10,12,10,8,2,-2,20230512_150159_jpg.rf.15a7a075343358e808fef60d09b7b8c3.jpg
4_faster_rcnn,fold_10,2,2,0,2,0,IMG_20230512_151004_jpg.rf.fa632ed53260b0c0873743bd4155a490.jpg
4_faster_rcnn,fold_10,6,6,6,0,0,IMG_20230512_151929_jpg.rf.8916d2cec0ed6feba243725d4795cee6.jpg
4_faster_rcnn,fold_10,6,7,3,4,1,20230512_150108_jpg.rf.114d86f5dc5d95e4469bf960bc7c0a4f.jpg
4_faster_rcnn,fold_10,10,9,8,1,-1,0014_jpg.rf.69fba8cc80a5714926e6841f224baffc.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,IMG_20230512_145359_479_jpg.rf.6b65f34991508137d8d33789257462e4.jpg
4_faster_rcnn,fold_10,5,5,2,3,0,MG_20230512_145100_jpg.rf.2fac7875b124670b96ab0a3b253f2e29.jpg
4_faster_rcnn,fold_10,6,7,6,1,1,20230512_151747_jpg.rf.f2ca78e158d0f2965152169425291a5a.jpg
4_faster_rcnn,fold_10,9,8,7,1,-1,230512_150154_jpg.rf.6b065a843e8b776c3731c23f8a875399.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,20230512_145117_jpg.rf.1ad15540d0fbbd6bac016639ff1c07a3.jpg
4_faster_rcnn,fold_10,4,3,2,1,-1,20230512_145248_jpg.rf.8a3953be78b4c9d70df1b12fd15d4939.jpg
4_faster_rcnn,fold_10,2,3,2,1,1,IMG_3836_JPG.rf.434cd50ae74cfc4c9d1e3085a73a905b.jpg
4_faster_rcnn,fold_10,8,7,6,1,-1,20230512_150949_jpg.rf.81b6e460185cb992a26ccccb5e72b394.jpg
4_faster_rcnn,fold_10,11,12,10,2,1,IMG_20230512_152452_jpg.rf.849169ae208c086f88f01686f87e3c82.jpg
4_faster_rcnn,fold_10,12,11,10,1,-1,IMG_aaaa_jpg.rf.6f8cea923b21b011dca38cdc115eaf80.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,IMG_20230512_145313_jpg.rf.3ae2ff3ddf2bb75af26203bf8cca362c.jpg
4_faster_rcnn,fold_10,14,12,12,0,-2,IMG_20230512_151605_536_jpg.rf.39cf087a8f42f961dca0c0caa4dfa17d.jpg
4_faster_rcnn,fold_10,8,9,8,1,1,20230512_145342_jpg.rf.b956dcb9a2579c2e8f754353e1d00c75.jpg
4_faster_rcnn,fold_10,8,6,6,0,-2,IMG_4193_JPG.rf.ee7ebd7c653b26c381990c2e3f69556f.jpg
4_faster_rcnn,fold_10,5,5,4,1,0,IMG_20230512_151457_jpg.rf.49e2e6a56131fab5a439e78b087a3b8a.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,20230512_145224_jpg.rf.b8204cbb29051890879b714634f912b6.jpg
4_faster_rcnn,fold_10,11,11,9,2,0,IMG_20230512_152257_409_jpg.rf.8463210402c73719c09f0b2210f7cfb4.jpg
4_faster_rcnn,fold_10,16,14,11,3,-2,20230512_152313_jpg.rf.cae2b30990ff4679b62bdf438fbd8044.jpg
4_faster_rcnn,fold_10,1,1,0,1,0,0230512_145347_jpg.rf.58a6f73f43efb9705bb2978f49927337.jpg
4_faster_rcnn,fold_10,9,9,9,0,0,0034_jpg.rf.d4c6d4e1816e57648e3dbb1782385073.jpg
4_faster_rcnn,fold_10,2,3,1,2,1,IMG_20230512_151611_jpg.rf.b44877740f7dd0dc052351bbded2044b.jpg
4_faster_rcnn,fold_10,17,15,14,1,-2,230512_150149_jpg.rf.b74d07f3292d3144d25facf3dde243dc.jpg
4_faster_rcnn,fold_10,59,48,18,30,-11,IMG_20230512_153218_jpg.rf.cac514c0d5c15fe1628359a5bfa2dacb.jpg
4_faster_rcnn,fold_10,6,8,5,3,2,IMG_20230512_145054_075_jpg.rf.5e98b15c8a4633098064286c64be239e.jpg
4_faster_rcnn,fold_10,5,0,0,0,-5,IMG_20230512_151259_jpg.rf.7b57c2547bbd877ef1243a2ab325c2fa.jpg
4_faster_rcnn,fold_10,70,24,20,4,-46,20230512_153220_jpg.rf.660dfd8464712797760cfa3b49fef4e7.jpg
4_faster_rcnn,fold_10,9,6,5,1,-3,IMG_4186_JPG.rf.c6b51e615ccecf25291d4d3bd703172a.jpg
4_faster_rcnn,fold_10,4,2,1,1,-2,20230512_144950_jpg.rf.b105c1ba7257a4da1b17c9f42de1770a.jpg
4_faster_rcnn,fold_10,9,9,7,2,0,IMG_20230512_145304_jpg.rf.7de02525de42506dbd7eda7365fd0065.jpg
4_faster_rcnn,fold_10,4,3,2,1,-1,20230512_145209_jpg.rf.c73d398c69a90599525e2c2a8cb51f2c.jpg
4_faster_rcnn,fold_10,3,4,3,1,1,20230512_151741_jpg.rf.989b1ddb73b99e41bd2bddfcf1c60e1d.jpg
4_faster_rcnn,fold_10,2,2,2,0,0,20230512_152209_jpg.rf.c79a1a42b4846b485a9b00d575fb1626.jpg
4_faster_rcnn,fold_10,17,14,13,1,-3,20230512_152258_jpg.rf.485967412d3788c1a657a3be4d77671e.jpg
4_faster_rcnn,fold_10,2,2,2,0,0,IMG_20230512_151818_jpg.rf.593796b492f80d2ddd3e0449eec86414.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,20230512_145110_jpg.rf.02ac7002fe460313bbf3d2c9d99f8ba7.jpg
4_faster_rcnn,fold_10,4,6,3,3,2,IMG_3907_JPG.rf.b1def63b2acf54c44c0c502aca5f4d44.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,20230512_150722_jpg.rf.811e652f271c46d6a3e10299f1a6b7d9.jpg
4_faster_rcnn,fold_10,1,1,0,1,0,20230512_145243_jpg.rf.6f06c25acca67180648bf428a474f0b3.jpg
4_faster_rcnn,fold_10,2,2,2,0,0,20230512_145053_jpg.rf.dd5c06f85a2f9673d635a3b60256df27.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,IMG_20230512_151236_jpg.rf.697c89d65f7f53a2cf18544c923eb896.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,0230512_145425_jpg.rf.f4fcff283a6f3d5ea4f0275a52a87728.jpg
4_faster_rcnn,fold_10,24,24,20,4,0,0001_jpg.rf.0c630bace393ba8970fa7c3c8fd7c235.jpg
4_faster_rcnn,fold_10,8,10,8,2,2,20230512_152317_jpg.rf.fddebbf7fe2a035df51e17bb0c14e2b4.jpg
4_faster_rcnn,fold_10,9,4,4,0,-5,IMG_4209_JPG.rf.093053ef31116bcee7646b801c678d5b.jpg
4_faster_rcnn,fold_10,23,15,13,2,-8,20230512_150122_jpg.rf.cb6d477ccda3127b4d473101af503eb3.jpg
4_faster_rcnn,fold_10,4,4,4,0,0,20230512_152326_jpg.rf.8ca5737543dbfcb717b333d32cc18f8b.jpg
4_faster_rcnn,fold_10,1,0,0,0,-1,20230512_145056_jpg.rf.2bbf028730f3b9804aa416234c6db613.jpg
4_faster_rcnn,fold_10,6,5,5,0,-1,0037_jpg.rf.e51421425c8718d498a1cc958bfeeb2b.jpg
4_faster_rcnn,fold_10,10,9,5,4,-1,IMG_20230512_153400_jpg.rf.5f42ce4759cb794127f4f23098e0ff58.jpg
4_faster_rcnn,fold_10,8,7,7,0,-1,20230512_151848_jpg.rf.2c6000bd3b3f3ae44c8e672b08aec3b5.jpg
4_faster_rcnn,fold_10,23,7,4,3,-16,IMG_20230512_153450_jpg.rf.af0e93ea32d0b17c0b616de937189066.jpg
4_faster_rcnn,fold_10,3,3,3,0,0,IMG_3921_JPG.rf.e8186af83ff3af27612213a05a7c5177.jpg
4_faster_rcnn,fold_10,10,9,8,1,-1,IMG_20230512_145056_jpg.rf.340c9781ae519c2a173e9014c5be4072.jpg
4_faster_rcnn,fold_10,5,1,1,0,-4,20230512_145001_jpg.rf.ac3499ee309bec2035194be16f5da378.jpg
4_faster_rcnn,fold_10,1,0,0,0,-1,20230512_145104_jpg.rf.a25f0f63e3b58e348bedb4aa97e67394.jpg
4_faster_rcnn,fold_10,38,14,6,8,-24,0512_150303_jpg.rf.54131a2e7501a146e0d64448ccb7d595.jpg
4_faster_rcnn,fold_10,1,0,0,0,-1,20230512_145308_jpg.rf.692ac823c338ea1cdf326339c51eb5b1.jpg
4_faster_rcnn,fold_10,7,7,7,0,0,0060_jpg.rf.a0b1380ab0b6548c6335a9f12bb9f9f5.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,IMG_20230512_150846_jpg.rf.f9a1c340f4f40ffecf79883a50c53a30.jpg
4_faster_rcnn,fold_10,11,11,11,0,0,20230512_151902_jpg.rf.0d916693ef179e70195af9fd22402789.jpg
4_faster_rcnn,fold_10,13,9,7,2,-4,IMG_4211_JPG.rf.76ca0821ebf56f29d1009eb9ff45a384.jpg
4_faster_rcnn,fold_10,10,12,9,3,2,IMG_20230512_153020_jpg.rf.e9080cc66a8631a1e9e4e610e61bc6a4.jpg
4_faster_rcnn,fold_10,14,11,10,1,-3,20230512_153059_jpg.rf.48d36662c46f21f6e2c61dbaa81b1253.jpg
4_faster_rcnn,fold_10,6,6,6,0,0,IMG_20230512_145113_jpg.rf.0828a4e83c0458a5f8bc5967b29e1db1.jpg
4_faster_rcnn,fold_10,1,1,1,0,0,20230512_145418_jpg.rf.8af049af1c5b2eb413647f320a119a74.jpg
5_atss,fold_1,2,1,1,0,-1,20230512_153003_jpg.rf.3e11918b7e073ed9642c3d889f82a10b.jpg
5_atss,fold_1,3,0,0,0,-3,20230512_152344_jpg.rf.9cdeba0a7faf9c91db6a1bec355cd79f.jpg
5_atss,fold_1,8,5,5,0,-3,20230512_150202_jpg.rf.2d354a6afba7660a4bdb4422aacb0bf1.jpg
5_atss,fold_1,2,0,0,0,-2,20230512_151842_jpg.rf.0400a2b89be930a6aee77dd6416cc317.jpg
5_atss,fold_1,1,0,0,0,-1,20230512_153001_jpg.rf.9e1933e066ac83bf9fbd01b8def6158d.jpg
5_atss,fold_1,6,4,4,0,-2,IMG_4052_JPG.rf.a484ba8b08f647c9d706f26a2c1bdd88.jpg
5_atss,fold_1,1,0,0,0,-1,IMG_3933_JPG.rf.b0d6e8cf999e8234386ed5bb6107f61a.jpg
